fish,genotype,day,light,CLOCK,zeit,activity
21,mut,1,True,11.044,35.044,45.4
21,mut,1,True,11.211,35.211,86.0
21,mut,1,True,11.378,35.378,16.9
21,mut,1,True,11.544,35.544,36.2
21,mut,1,True,11.711,35.711,59.7
21,mut,1,True,11.878,35.878,76.8
21,mut,1,True,12.044,36.044,74.5
21,mut,1,True,12.211,36.211,140.0
21,mut,1,True,12.378,36.378,65.3
21,mut,1,True,12.544,36.544,57.4
21,mut,1,True,12.711,36.711,122.2
21,mut,1,True,12.878,36.878,68.0
21,mut,1,True,13.044,37.044,93.1
21,mut,1,True,13.211,37.211,107.5
21,mut,1,True,13.378,37.378,82.4
21,mut,1,True,13.544,37.544,34.9
21,mut,1,True,13.711,37.711,97.5
21,mut,1,True,13.878,37.878,51.5
21,mut,1,False,14.044,38.044,88.7
21,mut,1,False,14.211,38.211,83.7
21,mut,1,False,14.378,38.378,99.1
21,mut,1,False,14.544,38.544,109.6
21,mut,1,False,14.711,38.711,142.7
21,mut,1,False,14.878,38.878,190.2
21,mut,1,False,15.044,39.044,125.4
21,mut,1,False,15.211,39.211,171.9
21,mut,1,False,15.378,39.378,161.2
21,mut,1,False,15.544,39.544,191.4
21,mut,1,False,15.711,39.711,157.3
21,mut,1,False,15.878,39.878,189.7
21,mut,1,False,16.044,40.044,179.7
21,mut,1,False,16.211,40.211,173.2
21,mut,1,False,16.378,40.378,185.3
21,mut,1,False,16.544,40.544,173.3
21,mut,1,False,16.711,40.711,169.3
21,mut,1,False,16.878,40.878,144.6
21,mut,1,False,17.044,41.044,159.8
21,mut,1,False,17.211,41.211,161.2
21,mut,1,False,17.378,41.378,163.5
21,mut,1,False,17.544,41.544,136.2
21,mut,1,False,17.711,41.711,151.4
21,mut,1,False,17.878,41.878,109.4
21,mut,1,False,18.044,42.044,99.4
21,mut,1,False,18.211,42.211,88.6
21,mut,1,False,18.378,42.378,163.3
21,mut,1,False,18.544,42.544,196.1
21,mut,1,False,18.711,42.711,197.6
21,mut,1,False,18.878,42.878,147.1
21,mut,1,False,19.044,43.044,128.4
21,mut,1,False,19.211,43.211,135.5
21,mut,1,False,19.378,43.378,130.0
21,mut,1,False,19.544,43.544,118.4
21,mut,1,False,19.711,43.711,153.2
21,mut,1,False,19.878,43.878,202.1
21,mut,1,False,20.044,44.044,190.4
21,mut,1,False,20.211,44.211,177.2
21,mut,1,False,20.378,44.378,214.1
21,mut,1,False,20.544,44.544,193.0
21,mut,1,False,20.711,44.711,163.8
21,mut,1,False,20.878,44.878,164.1
21,mut,1,False,21.044,45.044,205.3
21,mut,1,False,21.211,45.211,166.6
21,mut,1,False,21.378,45.378,170.0
21,mut,1,False,21.544,45.544,163.6
21,mut,1,False,21.711,45.711,189.3
21,mut,1,False,21.878,45.878,197.9
21,mut,1,False,22.044,46.044,213.5
21,mut,1,False,22.211,46.211,194.0
21,mut,1,False,22.378,46.378,167.6
21,mut,1,False,22.544,46.544,190.8
21,mut,1,False,22.711,46.711,173.8
21,mut,1,False,22.878,46.878,163.9
21,mut,1,False,23.044,47.044,168.5
21,mut,1,False,23.211,47.211,180.2
21,mut,1,False,23.378,47.378,175.9
21,mut,1,False,23.544,47.544,119.5
21,mut,1,False,23.711,47.711,158.8
21,mut,1,False,23.878,47.878,178.6
21,mut,2,True,0.044,48.044,144.7
21,mut,2,True,0.211,48.211,130.9
21,mut,2,True,0.378,48.378,147.7
21,mut,2,True,0.544,48.544,113.4
21,mut,2,True,0.711,48.711,133.1
21,mut,2,True,0.878,48.878,117.2
21,mut,2,True,1.044,49.044,137.8
21,mut,2,True,1.211,49.211,116.7
21,mut,2,True,1.378,49.378,107.2
21,mut,2,True,1.544,49.544,106.1
21,mut,2,True,1.711,49.711,128.0
21,mut,2,True,1.878,49.878,117.9
21,mut,2,True,2.044,50.044,124.7
21,mut,2,True,2.211,50.211,122.0
21,mut,2,True,2.378,50.378,121.3
21,mut,2,True,2.544,50.544,112.9
21,mut,2,True,2.711,50.711,119.1
21,mut,2,True,2.878,50.878,109.5
21,mut,2,True,3.044,51.044,117.5
21,mut,2,True,3.211,51.211,106.9
21,mut,2,True,3.378,51.378,111.2
21,mut,2,True,3.544,51.544,106.7
21,mut,2,True,3.711,51.711,123.5
21,mut,2,True,3.878,51.878,123.0
21,mut,2,True,4.044,52.044,112.8
21,mut,2,True,4.211,52.211,122.7
21,mut,2,True,4.378,52.378,110.6
21,mut,2,True,4.544,52.544,108.2
21,mut,2,True,4.711,52.711,121.2
21,mut,2,True,4.878,52.878,134.5
21,mut,2,True,5.044,53.044,119.1
21,mut,2,True,5.211,53.211,127.3
21,mut,2,True,5.378,53.378,114.3
21,mut,2,True,5.544,53.544,101.3
21,mut,2,True,5.711,53.711,118.7
21,mut,2,True,5.878,53.878,119.6
21,mut,2,True,6.044,54.044,110.4
21,mut,2,True,6.211,54.211,103.1
21,mut,2,True,6.378,54.378,106.2
21,mut,2,True,6.544,54.544,109.3
21,mut,2,True,6.711,54.711,109.8
21,mut,2,True,6.878,54.878,94.5
21,mut,2,True,7.044,55.044,104.8
21,mut,2,True,7.211,55.211,99.4
21,mut,2,True,7.378,55.378,103.7
21,mut,2,True,7.544,55.544,107.7
21,mut,2,True,7.711,55.711,101.7
21,mut,2,True,7.878,55.878,87.1
21,mut,2,True,8.044,56.044,96.9
21,mut,2,True,8.211,56.211,98.4
21,mut,2,True,8.378,56.378,96.6
21,mut,2,True,8.544,56.544,110.6
21,mut,2,True,8.711,56.711,93.6
21,mut,2,True,8.878,56.878,100.3
21,mut,2,True,9.044,57.044,113.0
21,mut,2,True,9.211,57.211,99.3
21,mut,2,True,9.378,57.378,116.8
21,mut,2,True,9.544,57.544,128.9
21,mut,2,True,9.711,57.711,114.1
21,mut,2,True,9.878,57.878,112.3
21,mut,2,True,10.044,58.044,108.8
21,mut,2,True,10.211,58.211,110.1
21,mut,2,True,10.378,58.378,85.3
21,mut,2,True,10.544,58.544,99.0
21,mut,2,True,10.711,58.711,84.2
21,mut,2,True,10.878,58.878,103.4
21,mut,2,True,11.044,59.044,85.4
21,mut,2,True,11.211,59.211,132.9
21,mut,2,True,11.378,59.378,127.6
21,mut,2,True,11.544,59.544,130.7
21,mut,2,True,11.711,59.711,132.7
21,mut,2,True,11.878,59.878,132.8
21,mut,2,True,12.044,60.044,124.7
21,mut,2,True,12.211,60.211,135.6
21,mut,2,True,12.378,60.378,131.6
21,mut,2,True,12.544,60.544,110.4
21,mut,2,True,12.711,60.711,123.5
21,mut,2,True,12.878,60.878,120.4
21,mut,2,True,13.044,61.044,101.3
21,mut,2,True,13.211,61.211,118.8
21,mut,2,True,13.378,61.378,110.0
21,mut,2,True,13.544,61.544,102.8
21,mut,2,True,13.711,61.711,116.6
21,mut,2,True,13.878,61.878,113.9
21,mut,2,False,14.044,62.044,97.6
21,mut,2,False,14.211,62.211,158.4
21,mut,2,False,14.378,62.378,173.2
21,mut,2,False,14.544,62.544,161.0
21,mut,2,False,14.711,62.711,138.1
21,mut,2,False,14.878,62.878,157.4
21,mut,2,False,15.044,63.044,131.9
21,mut,2,False,15.211,63.211,139.4
21,mut,2,False,15.378,63.378,145.1
21,mut,2,False,15.544,63.544,153.7
21,mut,2,False,15.711,63.711,140.4
21,mut,2,False,15.878,63.878,152.3
21,mut,2,False,16.044,64.044,161.2
21,mut,2,False,16.211,64.211,143.8
21,mut,2,False,16.378,64.378,137.4
21,mut,2,False,16.544,64.544,123.2
21,mut,2,False,16.711,64.711,146.4
21,mut,2,False,16.878,64.878,158.9
21,mut,2,False,17.044,65.044,131.2
21,mut,2,False,17.211,65.211,133.1
21,mut,2,False,17.378,65.378,134.0
21,mut,2,False,17.544,65.544,114.5
21,mut,2,False,17.711,65.711,126.6
21,mut,2,False,17.878,65.878,142.3
21,mut,2,False,18.044,66.044,115.9
21,mut,2,False,18.211,66.211,132.0
21,mut,2,False,18.378,66.378,121.2
21,mut,2,False,18.544,66.544,144.8
21,mut,2,False,18.711,66.711,154.6
21,mut,2,False,18.878,66.878,155.4
21,mut,2,False,19.044,67.044,166.5
21,mut,2,False,19.211,67.211,172.7
21,mut,2,False,19.378,67.378,171.4
21,mut,2,False,19.544,67.544,147.3
21,mut,2,False,19.711,67.711,163.5
21,mut,2,False,19.878,67.878,145.3
21,mut,2,False,20.044,68.044,101.1
21,mut,2,False,20.211,68.211,105.5
21,mut,2,False,20.378,68.378,129.3
21,mut,2,False,20.544,68.544,138.2
21,mut,2,False,20.711,68.711,114.3
21,mut,2,False,20.878,68.878,143.4
21,mut,2,False,21.044,69.044,109.8
21,mut,2,False,21.211,69.211,150.1
21,mut,2,False,21.378,69.378,142.0
21,mut,2,False,21.544,69.544,144.6
21,mut,2,False,21.711,69.711,129.9
21,mut,2,False,21.878,69.878,125.9
21,mut,2,False,22.044,70.044,110.5
21,mut,2,False,22.211,70.211,109.1
21,mut,2,False,22.378,70.378,105.3
21,mut,2,False,22.544,70.544,127.2
21,mut,2,False,22.711,70.711,135.9
21,mut,2,False,22.878,70.878,143.3
21,mut,2,False,23.044,71.044,140.8
21,mut,2,False,23.211,71.211,108.9
21,mut,2,False,23.378,71.378,136.8
21,mut,2,False,23.544,71.544,126.9
21,mut,2,False,23.711,71.711,152.2
21,mut,2,False,23.878,71.878,132.9
21,mut,3,True,0.044,72.044,141.5
21,mut,3,True,0.211,72.211,153.0
21,mut,3,True,0.378,72.378,168.9
21,mut,3,True,0.544,72.544,132.5
21,mut,3,True,0.711,72.711,130.4
21,mut,3,True,0.878,72.878,134.0
21,mut,3,True,1.044,73.044,132.7
21,mut,3,True,1.211,73.211,141.1
21,mut,3,True,1.378,73.378,135.4
21,mut,3,True,1.544,73.544,148.5
21,mut,3,True,1.711,73.711,143.3
21,mut,3,True,1.878,73.878,147.2
21,mut,3,True,2.044,74.044,141.4
21,mut,3,True,2.211,74.211,143.3
21,mut,3,True,2.378,74.378,139.6
21,mut,3,True,2.544,74.544,132.6
21,mut,3,True,2.711,74.711,136.4
21,mut,3,True,2.878,74.878,153.2
21,mut,3,True,3.044,75.044,146.3
21,mut,3,True,3.211,75.211,141.4
21,mut,3,True,3.378,75.378,132.0
21,mut,3,True,3.544,75.544,136.0
21,mut,3,True,3.775,75.775,131.3
21,mut,3,True,3.941,75.941,144.6
21,mut,3,True,4.108,76.108,136.9
21,mut,3,True,4.275,76.275,139.1
21,mut,3,True,4.441,76.441,143.7
21,mut,3,True,4.608,76.608,147.5
21,mut,3,True,4.775,76.775,136.2
21,mut,3,True,4.941,76.941,140.7
21,mut,3,True,5.108,77.108,144.5
21,mut,3,True,5.275,77.275,128.4
21,mut,3,True,5.441,77.441,118.1
21,mut,3,True,5.608,77.608,114.3
21,mut,3,True,5.775,77.775,110.3
21,mut,3,True,5.941,77.941,108.3
21,mut,3,True,6.108,78.108,98.3
21,mut,3,True,6.275,78.275,109.4
21,mut,3,True,6.441,78.441,102.6
21,mut,3,True,6.608,78.608,106.2
21,mut,3,True,6.775,78.775,112.8
21,mut,3,True,6.941,78.941,96.0
21,mut,3,True,7.108,79.108,100.3
21,mut,3,True,7.275,79.275,100.1
21,mut,3,True,7.441,79.441,81.6
21,mut,3,True,7.608,79.608,80.4
21,mut,3,True,7.775,79.775,75.3
21,mut,3,True,7.941,79.941,78.7
21,mut,3,True,8.108,80.108,78.6
21,mut,3,True,8.275,80.275,80.9
21,mut,3,True,8.441,80.441,77.1
21,mut,3,True,8.608,80.608,64.7
21,mut,3,True,8.775,80.775,64.9
21,mut,3,True,8.941,80.941,59.0
21,mut,3,True,9.108,81.108,59.0
21,mut,3,True,9.275,81.275,55.7
21,mut,3,True,9.441,81.441,53.5
21,mut,3,True,9.608,81.608,54.3
21,mut,3,True,9.775,81.775,47.2
21,mut,3,True,9.941,81.941,37.0
21,mut,3,True,10.108,82.108,34.6
21,mut,3,True,10.275,82.275,39.2
21,mut,3,True,10.441,82.441,29.3
21,mut,3,True,10.608,82.608,37.8
21,mut,3,True,10.775,82.775,24.0
21,mut,3,True,10.941,82.941,18.4
21,mut,3,True,11.108,83.108,28.6
21,mut,3,True,11.275,83.275,16.6
21,mut,3,True,11.441,83.441,19.0
21,mut,3,True,11.608,83.608,16.4
21,mut,3,True,11.775,83.775,7.9
21,mut,3,True,11.941,83.941,15.1
21,mut,3,True,12.108,84.108,14.1
21,mut,3,True,12.275,84.275,5.4
21,mut,3,True,12.441,84.441,15.0
21,mut,3,True,12.608,84.608,6.9
21,mut,3,True,12.775,84.775,3.5
21,mut,3,True,12.941,84.941,6.2
21,mut,3,True,13.108,85.108,5.7
21,mut,3,True,13.275,85.275,1.7
21,mut,3,True,13.441,85.441,3.3
21,mut,3,True,13.608,85.608,2.3
21,mut,3,True,13.775,85.775,1.0
21,mut,3,True,13.941,85.941,0.8
21,mut,3,False,14.108,86.108,4.5
21,mut,3,False,14.275,86.275,7.0
21,mut,3,False,14.441,86.441,9.4
21,mut,3,False,14.608,86.608,8.5
21,mut,3,False,14.775,86.775,8.6
21,mut,3,False,14.941,86.941,4.6
21,mut,3,False,15.108,87.108,4.5
21,mut,3,False,15.275,87.275,5.1
21,mut,3,False,15.441,87.441,3.5
21,mut,3,False,15.608,87.608,5.5
21,mut,3,False,15.775,87.775,2.1
21,mut,3,False,15.941,87.941,0.6
21,mut,3,False,16.108,88.108,0.3
21,mut,3,False,16.275,88.275,0.6
21,mut,3,False,16.441,88.441,0.3
21,mut,3,False,16.608,88.608,1.6
21,mut,3,False,16.775,88.775,0.7
21,mut,3,False,16.941,88.941,1.3
21,mut,3,False,17.108,89.108,1.0
21,mut,3,False,17.275,89.275,1.2
21,mut,3,False,17.441,89.441,1.6
21,mut,3,False,17.608,89.608,1.6
21,mut,3,False,17.775,89.775,2.42916797788e-13
21,mut,3,False,17.941,89.941,0.3
21,mut,3,False,18.108,90.108,0.2
21,mut,3,False,18.275,90.275,2.42889042212e-13
21,mut,3,False,18.441,90.441,0.2
21,mut,3,False,18.608,90.608,0.8
21,mut,3,False,18.775,90.775,2.42972308939e-13
21,mut,3,False,18.941,90.941,2.42972308939e-13
21,mut,3,False,19.108,91.108,2.42972308939e-13
21,mut,3,False,19.275,91.275,0.1
21,mut,3,False,19.441,91.441,2.42972308939e-13
21,mut,3,False,19.608,91.608,0.1
21,mut,3,False,19.775,91.775,2.42972308939e-13
21,mut,3,False,19.941,91.941,2.42972308939e-13
21,mut,3,False,20.108,92.108,0.3
21,mut,3,False,20.275,92.275,2.42972308939e-13
21,mut,3,False,20.441,92.441,2.42972308939e-13
21,mut,3,False,20.608,92.608,2.42972308939e-13
21,mut,3,False,20.775,92.775,0.3
21,mut,3,False,20.941,92.941,2.42972308939e-13
21,mut,3,False,21.108,93.108,2.42972308939e-13
21,mut,3,False,21.275,93.275,0.1
21,mut,3,False,21.441,93.441,2.42972308939e-13
21,mut,3,False,21.608,93.608,0.1
21,mut,3,False,21.775,93.775,2.42972308939e-13
21,mut,3,False,21.941,93.941,0.2
21,mut,3,False,22.108,94.108,2.42972308939e-13
21,mut,3,False,22.275,94.275,2.42972308939e-13
21,mut,3,False,22.441,94.441,1.3
21,mut,3,False,22.608,94.608,1.1
21,mut,3,False,22.775,94.775,1.1
21,mut,3,False,22.941,94.941,0.2
21,mut,3,False,23.108,95.108,2.42972308939e-13
21,mut,3,False,23.275,95.275,2.42972308939e-13
21,mut,3,False,23.441,95.441,2.42972308939e-13
21,mut,3,False,23.608,95.608,0.1
21,mut,3,False,23.775,95.775,1.9
21,mut,3,False,23.941,95.941,2.2
21,mut,4,True,0.108,96.108,0.2
21,mut,4,True,0.275,96.275,2.43083331242e-13
21,mut,4,True,0.441,96.441,0.5
21,mut,4,True,0.608,96.608,2.43138842393e-13
21,mut,4,True,0.775,96.775,2.43138842393e-13
21,mut,4,True,0.941,96.941,2.43138842393e-13
21,mut,4,True,1.108,97.108,2.43138842393e-13
21,mut,4,True,1.275,97.275,2.43138842393e-13
21,mut,4,True,1.441,97.441,2.43138842393e-13
21,mut,4,True,1.608,97.608,2.43138842393e-13
21,mut,4,True,1.775,97.775,2.43138842393e-13
21,mut,4,True,1.941,97.941,2.43138842393e-13
21,mut,4,True,2.108,98.108,2.43138842393e-13
21,mut,4,True,2.275,98.275,2.43138842393e-13
21,mut,4,True,2.441,98.441,2.43138842393e-13
21,mut,4,True,2.608,98.608,2.43138842393e-13
21,mut,4,True,2.775,98.775,2.43138842393e-13
21,mut,4,True,2.941,98.941,2.43138842393e-13
22,het,0,True,9.819,9.819,1.3
22,het,0,True,9.986,9.986,0.6
22,het,0,True,10.153,10.153,0.6
22,het,0,True,10.319,10.319,0.1
22,het,0,True,10.486,10.486,2.8
22,het,0,True,10.653,10.653,10.4
22,het,0,True,10.819,10.819,15.2
22,het,0,True,10.986,10.986,25.5
22,het,0,True,11.153,11.153,24.4
22,het,0,True,11.319,11.319,29.5
22,het,0,True,11.486,11.486,33.5
22,het,0,True,11.653,11.653,18.0
22,het,0,True,11.819,11.819,31.9
22,het,0,True,11.986,11.986,3.9
22,het,0,True,12.153,12.153,0.1
22,het,0,True,12.319,12.319,29.0
22,het,0,True,12.486,12.486,46.1
22,het,0,True,12.653,12.653,2.3
22,het,0,True,12.819,12.819,0.4
22,het,0,True,12.986,12.986,0.1
22,het,0,True,13.153,13.153,3.5
22,het,0,True,13.319,13.319,32.3
22,het,0,True,13.486,13.486,10.7
22,het,0,True,13.653,13.653,3.2
22,het,0,True,13.819,13.819,4.8
22,het,0,True,13.986,13.986,18.8
22,het,0,False,14.153,14.153,39.0
22,het,0,False,14.319,14.319,5.75095526756e-14
22,het,0,False,14.486,14.486,0.2
22,het,0,False,14.653,14.653,5.75095526756e-14
22,het,0,False,14.819,14.819,2.0
22,het,0,False,14.986,14.986,4.4
22,het,0,False,15.153,15.153,1.8
22,het,0,False,15.319,15.319,1.1
22,het,0,False,15.486,15.486,2.7
22,het,0,False,15.653,15.653,2.5
22,het,0,False,15.819,15.819,0.4
22,het,0,False,15.986,15.986,3.7
22,het,0,False,16.153,16.153,5.77315972805e-14
22,het,0,False,16.319,16.319,2.4
22,het,0,False,16.486,16.486,1.4
22,het,0,False,16.653,16.653,1.2
22,het,0,False,16.819,16.819,1.6
22,het,0,False,16.986,16.986,3.0
22,het,0,False,17.153,17.153,3.9
22,het,0,False,17.319,17.319,2.7
22,het,0,False,17.486,17.486,3.8
22,het,0,False,17.653,17.653,4.9
22,het,0,False,17.819,17.819,2.7
22,het,0,False,17.986,17.986,11.9
22,het,0,False,18.153,18.153,3.9
22,het,0,False,18.319,18.319,2.5
22,het,0,False,18.486,18.486,3.6
22,het,0,False,18.653,18.653,6.2
22,het,0,False,18.819,18.819,3.1
22,het,0,False,18.986,18.986,1.4
22,het,0,False,19.153,19.153,2.7
22,het,0,False,19.319,19.319,3.6
22,het,0,False,19.486,19.486,1.1
22,het,0,False,19.653,19.653,3.9
22,het,0,False,19.819,19.819,2.0
22,het,0,False,19.986,19.986,2.6
22,het,0,False,20.153,20.153,4.8
22,het,0,False,20.319,20.319,5.0
22,het,0,False,20.486,20.486,5.2
22,het,0,False,20.653,20.653,7.2
22,het,0,False,20.819,20.819,4.2
22,het,0,False,20.986,20.986,3.2
22,het,0,False,21.153,21.153,0.4
22,het,0,False,21.319,21.319,4.4
22,het,0,False,21.486,21.486,4.7
22,het,0,False,21.653,21.653,2.2
22,het,0,False,21.819,21.819,2.7
22,het,0,False,21.986,21.986,1.6
22,het,0,False,22.153,22.153,1.8
22,het,0,False,22.319,22.319,3.6
22,het,0,False,22.486,22.486,3.0
22,het,0,False,22.653,22.653,4.1
22,het,0,False,22.819,22.819,6.7
22,het,0,False,22.986,22.986,6.6
22,het,0,False,23.153,23.153,6.8
22,het,0,False,23.319,23.319,0.8
22,het,0,False,23.486,23.486,3.5
22,het,0,False,23.653,23.653,3.2
22,het,0,False,23.819,23.819,9.6
22,het,0,False,23.986,23.986,9.8
22,het,1,True,0.152,24.152,104.0
22,het,1,True,0.319,24.319,55.1
22,het,1,True,0.486,24.486,1.3
22,het,1,True,0.652,24.652,2.7
22,het,1,True,0.819,24.819,27.2
22,het,1,True,0.986,24.986,29.1
22,het,1,True,1.152,25.152,1.5
22,het,1,True,1.319,25.319,35.8
22,het,1,True,1.486,25.486,21.0
22,het,1,True,1.652,25.652,5.1
22,het,1,True,1.819,25.819,30.4
22,het,1,True,1.986,25.986,12.4
22,het,1,True,2.152,26.152,42.2
22,het,1,True,2.319,26.319,63.6
22,het,1,True,2.486,26.486,44.2
22,het,1,True,2.652,26.652,59.1
22,het,1,True,2.819,26.819,54.7
22,het,1,True,2.986,26.986,37.6
22,het,1,True,3.152,27.152,43.0
22,het,1,True,3.319,27.319,23.7
22,het,1,True,3.486,27.486,65.7
22,het,1,True,3.652,27.652,35.4
22,het,1,True,3.819,27.819,47.3
22,het,1,True,3.986,27.986,26.8
22,het,1,True,4.152,28.152,29.4
22,het,1,True,4.319,28.319,40.2
22,het,1,True,4.486,28.486,51.1
22,het,1,True,4.652,28.652,65.5
22,het,1,True,4.819,28.819,47.9
22,het,1,True,4.986,28.986,52.6
22,het,1,True,5.152,29.152,33.8
22,het,1,True,5.319,29.319,42.3
22,het,1,True,5.486,29.486,43.2
22,het,1,True,5.652,29.652,34.9
22,het,1,True,5.819,29.819,43.9
22,het,1,True,5.986,29.986,34.0
22,het,1,True,6.152,30.152,43.5
22,het,1,True,6.319,30.319,52.5
22,het,1,True,6.486,30.486,63.4
22,het,1,True,6.652,30.652,54.7
22,het,1,True,6.819,30.819,51.2
22,het,1,True,6.986,30.986,49.3
22,het,1,True,7.211,31.211,81.5
22,het,1,True,7.378,31.378,12.8
22,het,1,True,7.544,31.544,3.5
22,het,1,True,7.711,31.711,63.1
22,het,1,True,7.878,31.878,59.7
22,het,1,True,8.044,32.044,66.7
22,het,1,True,8.211,32.211,61.0
22,het,1,True,8.378,32.378,55.2
22,het,1,True,8.544,32.544,60.4
22,het,1,True,8.711,32.711,61.8
22,het,1,True,8.878,32.878,78.9
22,het,1,True,9.044,33.044,75.5
22,het,1,True,9.211,33.211,61.5
22,het,1,True,9.378,33.378,52.1
22,het,1,True,9.544,33.544,63.5
22,het,1,True,9.711,33.711,65.7
22,het,1,True,9.878,33.878,36.2
22,het,1,True,10.044,34.044,68.1
22,het,1,True,10.211,34.211,51.8
22,het,1,True,10.378,34.378,65.2
22,het,1,True,10.544,34.544,37.5
22,het,1,True,10.711,34.711,60.3
22,het,1,True,10.878,34.878,57.6
22,het,1,True,11.044,35.044,38.6
22,het,1,True,11.211,35.211,56.6
22,het,1,True,11.378,35.378,54.0
22,het,1,True,11.544,35.544,44.7
22,het,1,True,11.711,35.711,48.8
22,het,1,True,11.878,35.878,30.4
22,het,1,True,12.044,36.044,35.2
22,het,1,True,12.211,36.211,33.5
22,het,1,True,12.378,36.378,34.3
22,het,1,True,12.544,36.544,33.5
22,het,1,True,12.711,36.711,43.9
22,het,1,True,12.878,36.878,33.5
22,het,1,True,13.044,37.044,26.3
22,het,1,True,13.211,37.211,22.2
22,het,1,True,13.378,37.378,36.1
22,het,1,True,13.544,37.544,36.4
22,het,1,True,13.711,37.711,37.9
22,het,1,True,13.878,37.878,17.1
22,het,1,False,14.044,38.044,58.4
22,het,1,False,14.211,38.211,25.3
22,het,1,False,14.378,38.378,7.4
22,het,1,False,14.544,38.544,4.2
22,het,1,False,14.711,38.711,14.8
22,het,1,False,14.878,38.878,11.4
22,het,1,False,15.044,39.044,4.8
22,het,1,False,15.211,39.211,0.1
22,het,1,False,15.378,39.378,7.5
22,het,1,False,15.544,39.544,14.9
22,het,1,False,15.711,39.711,18.6
22,het,1,False,15.878,39.878,2.8
22,het,1,False,16.044,40.044,0.6
22,het,1,False,16.211,40.211,7.3
22,het,1,False,16.378,40.378,6.3
22,het,1,False,16.544,40.544,2.4
22,het,1,False,16.711,40.711,3.0
22,het,1,False,16.878,40.878,11.3
22,het,1,False,17.044,41.044,5.3
22,het,1,False,17.211,41.211,10.8
22,het,1,False,17.378,41.378,9.7
22,het,1,False,17.544,41.544,14.0
22,het,1,False,17.711,41.711,6.4
22,het,1,False,17.878,41.878,5.3
22,het,1,False,18.044,42.044,9.7
22,het,1,False,18.211,42.211,10.0
22,het,1,False,18.378,42.378,12.2
22,het,1,False,18.544,42.544,3.5
22,het,1,False,18.711,42.711,1.2
22,het,1,False,18.878,42.878,2.1
22,het,1,False,19.044,43.044,6.8
22,het,1,False,19.211,43.211,4.3
22,het,1,False,19.378,43.378,6.5
22,het,1,False,19.544,43.544,5.1
22,het,1,False,19.711,43.711,0.5
22,het,1,False,19.878,43.878,1.1
22,het,1,False,20.044,44.044,1.1
22,het,1,False,20.211,44.211,1.4
22,het,1,False,20.378,44.378,6.8
22,het,1,False,20.544,44.544,19.2
22,het,1,False,20.711,44.711,2.5
22,het,1,False,20.878,44.878,14.2
22,het,1,False,21.044,45.044,7.9
22,het,1,False,21.211,45.211,4.3
22,het,1,False,21.378,45.378,13.4
22,het,1,False,21.544,45.544,1.8
22,het,1,False,21.711,45.711,7.6
22,het,1,False,21.878,45.878,8.8
22,het,1,False,22.044,46.044,2.8
22,het,1,False,22.211,46.211,9.4
22,het,1,False,22.378,46.378,16.4
22,het,1,False,22.544,46.544,21.0
22,het,1,False,22.711,46.711,12.2
22,het,1,False,22.878,46.878,12.6
22,het,1,False,23.044,47.044,4.5
22,het,1,False,23.211,47.211,3.4
22,het,1,False,23.378,47.378,0.2
22,het,1,False,23.544,47.544,1.4
22,het,1,False,23.711,47.711,4.5
22,het,1,False,23.878,47.878,0.3
22,het,2,True,0.044,48.044,19.2
22,het,2,True,0.211,48.211,61.3
22,het,2,True,0.378,48.378,74.9
22,het,2,True,0.544,48.544,58.4
22,het,2,True,0.711,48.711,39.2
22,het,2,True,0.878,48.878,60.8
22,het,2,True,1.044,49.044,52.3
22,het,2,True,1.211,49.211,77.9
22,het,2,True,1.378,49.378,48.3
22,het,2,True,1.544,49.544,53.8
22,het,2,True,1.711,49.711,38.8
22,het,2,True,1.878,49.878,64.0
22,het,2,True,2.044,50.044,67.0
22,het,2,True,2.211,50.211,64.3
22,het,2,True,2.378,50.378,61.6
22,het,2,True,2.544,50.544,64.9
22,het,2,True,2.711,50.711,66.7
22,het,2,True,2.878,50.878,66.7
22,het,2,True,3.044,51.044,90.9
22,het,2,True,3.211,51.211,63.5
22,het,2,True,3.378,51.378,55.0
22,het,2,True,3.544,51.544,64.2
22,het,2,True,3.711,51.711,64.8
22,het,2,True,3.878,51.878,54.1
22,het,2,True,4.044,52.044,72.5
22,het,2,True,4.211,52.211,41.5
22,het,2,True,4.378,52.378,67.5
22,het,2,True,4.544,52.544,57.4
22,het,2,True,4.711,52.711,68.2
22,het,2,True,4.878,52.878,55.8
22,het,2,True,5.044,53.044,39.8
22,het,2,True,5.211,53.211,62.0
22,het,2,True,5.378,53.378,47.8
22,het,2,True,5.544,53.544,39.3
22,het,2,True,5.711,53.711,52.0
22,het,2,True,5.878,53.878,60.0
22,het,2,True,6.044,54.044,33.3
22,het,2,True,6.211,54.211,50.8
22,het,2,True,6.378,54.378,42.0
22,het,2,True,6.544,54.544,60.4
22,het,2,True,6.711,54.711,35.6
22,het,2,True,6.878,54.878,44.4
22,het,2,True,7.044,55.044,50.5
22,het,2,True,7.211,55.211,42.4
22,het,2,True,7.378,55.378,36.6
22,het,2,True,7.544,55.544,38.1
22,het,2,True,7.711,55.711,25.5
22,het,2,True,7.878,55.878,72.2
22,het,2,True,8.044,56.044,66.5
22,het,2,True,8.211,56.211,31.0
22,het,2,True,8.378,56.378,72.4
22,het,2,True,8.544,56.544,39.0
22,het,2,True,8.711,56.711,81.3
22,het,2,True,8.878,56.878,51.1
